Name;PotD;HoH;EO;Id;Aggro;DangerLevel;Patrol;BossOrAdd;Special
great dragon;;;;6724;;;;;
slave to the beast;;;;6725;;;;;
smoked soblyn;;;;6726;;;;;
specter guard;;;;6727;;;;;
lone bi fang;;;;6728;;;;;
Amahire's ray;;;;6729;;;;;
ashigaru yumemi;;;;6730;;;;;
Namazu sneakthief;;;;6731;;;;;
moist Namazu;;;;6732;;;;;
royal ant;;;;6733;;;;;
royal morpho;;;;6734;;;;;
Vira beadmaid;;;;6735;;;;;
imperial predator;;;;6736;;;;;
Forlorn maiden;;;;6737;;;;;
the Forlorn;;;;6738;;;;;
sneaky poacher;;;;6739;;;;;
stealthy poacher;;;;6740;;;;;
horrific bhoot;;;;6741;;;;;
mammoth calf;;;;6742;;;;;
alpha ymir;;;;6743;;;;;
territorial ymir;;;;6744;;;;;
alpha griffin;;;;6745;;;;;
territorial gagana;;;;6746;;;;;
alpha vanara;;;;6747;;;;;
territorial gulo gulo;;;;6748;;;;;
alpha gazellehawk;;;;6749;;;;;
territorial gazellehawk;;;;6750;;;;;
alpha kiyofusa;;;;6751;;;;;
territorial koja;;;;6752;;;;;
alpha minotaur;;;;6753;;;;;
territorial pantera;;;;6754;;;;;
territorial tiger;;;;6755;;;;;
territorial gedan;;;;6756;;;;;
territorial baras;;;;6757;;;;;
territorial yabby;;;;6758;;;;;
territorial chelone;;;;6759;;;;;
territorial crag claw;;;;6760;;;;;
territorial coralshell;;;;6761;;;;;
territorial rockfin;;;;6762;;;;;
territorial hippomaritimus;;;;6763;;;;;
territorial bombfish;;;;6764;;;;;
territorial chapuli;;;;6765;;;;;
territorial antlion;;;;6766;;;;;
territorial scarab beetle;;;;6767;;;;;
territorial fly;;;;6768;;;;;
territorial bi fang;;;;6769;;;;;
territorial muu shuwuu;;;;6770;;;;;
territorial hornbill;;;;6771;;;;;
territorial belladonna;;;;6772;;;;;
territorial fluturini;;;;6773;;;;;
territorial gazellehawk;;;;6774;;;;;
daughter of Ankabut;;;;6775;;;;;
salt sapria;;;;6776;;;;;
mirthful mer-maiden;;;;6777;;;;;
moved mer-maiden;;;;6778;;;;;
amoral merchant;;;;6779;;;;;
faithful fisher;;;;6780;;;;;
brutish brute;;;;6781;;;;;
reeking receptacle;;;;6782;;;;;
Moonfire snipper;;;;6783;;;;;
Moonfire colibri;;;;6784;;;;;
anomalous assassin;;;;6785;;;;;
empty archmagus;;;;6786;;;;;
empty magus;;;;6787;;;;;
Jebei;;;;6788;;;;;
Gesi hunter;;;;6789;;;;;
Oroniri warrior;;;;6790;;;;;
Dotharli hunter;;;;6791;;;;;
Resistance fighter;;;;6792;;;;;
Qestiri warrior;;;;6793;;;;;
Dotharli warrior;;;;6794;;;;;
Mark L heavy cannon;;;;6795;;;;;
rabid teleoceras;;;;6796;;;;;
bonza yabby;;;;6797;;;;;
spotted sea serpent;;;;6798;;;;;
wild dzo;;;;6799;;;;;
Moonfire Faire chaperone;;;;6806;;;;;
seaboard angler;;;;6807;Proximity;Easy;;;
Anemossling;;;;6808;Proximity;Easy;;;
Scape leech;;;;6809;Proximity;Easy;;;
Eurekan screamer;;;;6810;Proximity;Easy;;;
sea pugil;;;;6811;Proximity;Easy;;;
heartbroken ochu;;;;6812;Proximity;Easy;;;
seaboard ogrebon;;;;6813;Proximity;Easy;;;
Valbol;;;;6814;Proximity;Easy;;;
xurble;;;;6815;Proximity;Easy;;;
flowering sabotender;;;;6816;Proximity;Easy;;;
squib;;;;6817;Proximity;Easy;;;
glade wivre;;;;6818;Proximity;Easy;;;
migratory chapuli;;;;6819;Proximity;Easy;;;
sea bishop;;;;6820;Proximity;Easy;;;
hybrid hog;;;;6821;Proximity;Easy;;;
Anemos harpeia;;;;6822;Proximity;Easy;;;
darner;;;;6823;Proximity;Easy;;;
black wolf;;;;6824;Proximity;Easy;;;
wild baboulas;;;;6825;Proximity;Easy;;;
Val bear;;;;6826;Proximity;Easy;;;
pneumaflayer;;;;6827;Proximity;Easy;;;
leopard;;;;6828;Proximity;Easy;;;
Bigfoot;;;;6829;Proximity;Easy;;;
Val leshy;;;;6830;Proximity;Easy;;;
abraxas;;;;6831;Proximity;Easy;;;
phobosuchus;;;;6832;Proximity;Easy;;;
quickwater snake;;;;6833;Proximity;Easy;;;
old goobbue;;;;6834;Proximity;Easy;;;
stalker ziz;;;;6835;Proximity;Easy;;;
gardenkeeper;;;;6836;Proximity;Easy;;;
khor claw;;;;6837;Proximity;Easy;;;
glacier golem;;;;6838;Proximity;Easy;;;
Anemos sanuwa;;;;6839;Proximity;Easy;;;
henbane;;;;6840;Proximity;Easy;;;
Val skatene;;;;6841;Sight;Easy;;;
Val biloko;;;;6842;Sight;Easy;;;
monoeye;;;;6843;Sight;Easy;;;
plantoid;;;;6844;Sight;Easy;;;
Old World zu;;;;6845;Sight;Easy;;;
Eurekan dahak;;;;6846;Sight;Easy;;;
canal onion;;;;6847;;;;;
canal egg;;;;6848;;;;;
canal garlic;;;;6849;;;;;
canal tomato;;;;6850;;;;;
canal queen;;;;6851;;;;;
the canal crew;;;;6852;;;;;
Airavata;;;;6853;;;;;
golden dhara;;;;6854;;;;;
golden apa;;;;6855;;;;;
reiryu;;;;6856;;;;;
Falcon core;;;;6857;;;;;
Raven core;;;;6858;;;;;
South Falcon Tower;;;;6859;;;;;
South Raven Tower;;;;6860;;;;;
North Falcon Tower;;;;6861;;;;;
North Raven Tower;;;;6862;;;;;
Falcon Chaser;;;;6863;;;;;
Raven Chaser;;;;6864;;;;;
Falcon Oppressor;;;;6865;;;;;
Raven Oppressor;;;;6866;;;;;
Falcon Justice;;;;6867;;;;;
Raven Justice;;;;6868;;;;;
Falcon viking;;;;6869;;;;;
Raven viking;;;;6870;;;;;
Falcon magus;;;;6871;;;;;
Raven magus;;;;6872;;;;;
Red pillager;;;;6873;;;;;
Red pillager;;;;6874;;;;;
Red pillager;;;;6875;;;;;
man-eating gasame;;;;6876;;;;;
spry gyuki;;;;6877;;;;;
kaen anala;;;;6878;;;;;
goen anala;;;;6879;;;;;
quivering coffer;;;;6880;;;;;
spawning tatsunoko;;;;6881;;;;;
strongshell of the Red;;;;6882;;;;;
strongshell of the Red;;;;6883;;;;;
strongshell of the Red;;;;6884;;;;;
clever little ray;;;;6885;;;;;
Red ambusher;;;;6886;;;;;
Red ambusher;;;;6887;;;;;
Red ambusher;;;;6888;;;;;
slickshell of the Red;;;;6889;;;;;
slickshell of the Red;;;;6890;;;;;
slickshell captain;;;;6891;;;;;
sticky-pawed gaelicat;;;;6892;;;;;
Ibukimaru;;;;6893;;;;;
drawn gasame;;;;6894;;;;;
drawn tatsunoko;;;;6895;;;;;
salt swallow larva;;;;6896;;;;;
salt swallow;;;;6897;;;;;
Skalla nanka;;;;6898;;;;;
Skalla soblyn;;;;6899;;;;;
dhara sentinel;;;;6900;;;;;
urolith sentinel;;;;6901;;;;;
stone phoebad;;;;6902;;;;;
zangbeto;;;;6903;;;;;
accursed idol;;;;6904;;;;;
lightless homunculus;;;;6905;;;;;
rotting royal;;;;6906;;;;;
Kelpie;;;;6907;;;;;
the Old One;;;;6908;;;;;
subservient;;;;6909;;;;;
Hrodric Poisontongue;;;;6910;;;;;
aether;;;;6911;;;;;
Tibost;;;;6912;;;;;
dreaming fighter;;;;6913;;;;;
Sarisha;;;;6914;;;;;
Qiqirn representative;;;;6915;;;;;
Raganfrid;;;;6916;;;;;
J'dyalani;;;;6917;;;;;
Watt;;;;6918;;;;;
Stark Woad;;;;6919;;;;;
M'rahz Nunh;;;;6920;;;;;
Bertliana;;;;6921;;;;;
Hashmal, Bringer of Order;;;;6922;;;;;
pennantstone golem;;;;6923;;;;;
control tower;;;;6924;;;;;
Argath Thadalfus;;;;6925;;;;;
Heartless;;;;6926;;;;;
shade;;;;6927;;;;;
shard of emptiness;;;;6928;;;;;
Mateus, the Corrupt;;;;6929;;;;;
ice azer;;;;6930;;;;;
totema;;;;6931;;;;;
aqua bubble;;;;6932;;;;;
aqua sphere;;;;6933;;;;;
Blizzard III;;;;6934;;;;;
flume toad;;;;6935;;;;;
icicle;;;;6936;;;;;
froth;;;;6937;;;;;
Blizzard IV;;;;6938;;;;;
azure guard;;;;6939;;;;;
Blizzard sphere;;;;6940;;;;;
Rofocale;;;;6941;;;;;
black chocobo;;;;6942;;;;;
red chocobo;;;;6943;;;;;
Rabanastran mimic;;;;6944;;;;;
archaeodemon;;;;6945;Proximity;Easy;;;
archaeolion;;;;6946;;;;;
Ramza bas Lexentale;;;;6947;;;;;
Lina Mewrilah;;;;6948;;;;;
hydrosphere;;;;6949;;;;;
command tower;;;;6950;;;;;
sizable Seeq bandit;;;;6951;;;;;
sniffing Seeq bandit;;;;6952;;;;;
shiftless Seeq bandit;;;;6953;;;;;
seasoned Seeq bandit;;;;6954;;;;;
stout Seeq bandit;;;;6955;;;;;
staunch Seeq bandit;;;;6956;;;;;
fang of light;;;;6957;;;;;
tail of darkness;;;;6958;;;;;
ice slave;;;;6959;;;;;
embrace;;;;6960;;;;;
Kabuto Ironshell;;;;6961;;;;;
Hot-headed Blue;;;;6962;;;;;
Zukin Shellbreaker;;;;6963;;;;;
Shikitahe Shellspinner;;;;6964;;;;;
Makura Raykeep;;;;6965;;;;;
Bunchin, Oldest of the Older;;;;6966;;;;;
Shaugi Greatshell;;;;6967;;;;;
tidal ball;;;;6968;;;;;
tidal wall;;;;6969;;;;;
submission tower;;;;6970;;;;;
Fordola Lupis;;;;6971;;;;;
magia fan;;;;6972;Proximity;Easy;;;
four-eyes;;;;6973;Sight;Easy;;;
Anemos anala;;;;6974;Sight;Easy;;;
Anemos apa;;;;6975;Sight;Easy;;;
guud suud;;;;6976;Sight;Easy;;;
voidscale;;;;6977;Sight;Easy;;;
zuniceratops;;;;6978;Sight;Easy;;;
primelephas;;;;6979;Sight;Easy;;;
Val specter;;;;6980;Sight;Easy;;;
tangie;;;;6981;Sight;Easy;;;
rain sprite;;;;6982;Proximity;Easy;;;
typhoon sprite;;;;6983;Proximity;Easy;;;
skeleton noble;;;;6984;Proximity;Easy;;;
duskfall bhoot;;;;6985;Proximity;Easy;;;
duskfall mummy;;;;6986;Proximity;Easy;;;
traveling gourmand;;;;6987;Proximity;Easy;;;
coffinkeep;;;;6988;Proximity;Easy;;;
shadow wraith;;;;6989;Proximity;Easy;;;
fossil dragon;;;;6990;Sight;Easy;;;
Asahi sas Brutus;;;;6991;;;;;
Isse;;;;6992;;;;;
blizzard sprite;;;;6993;Proximity;Easy;;;
Otake-maru;;;;6994;;;;;
Kamaitachi;;;;6995;;;;;
Genbu;;;;6996;;;;;
chelonian gate;;;;6997;;;;;
hellish gasame;;;;6998;;;;;
nurikabe;;;;6999;;;;;
hellish lion;;;;7000;;;;;
grand nurikabe;;;;7001;;;;;
hellfire shikigami;;;;7002;;;;;
hellish naked yumemi;;;;7003;;;;;
hellish yumemi;;;;7004;;;;;
kaja;;;;7005;;;;;
sea scorpion;;;;7006;;;;;
uwabami;;;;7007;;;;;
Reisen apa;;;;7008;;;;;
Reisen tatsunoko;;;;7009;;;;;
shikigami of the spring;;;;7010;;;;;
right hand of the spring;;;;7011;;;;;
left hand of the spring;;;;7012;;;;;
stillwind nue;;;;7013;;;;;
boltstorm nue;;;;7014;;;;;
kamaitachi;;;;7015;;;;;
tsumuji-kaze;;;;7016;;;;;
inflorescent sapria;;;;7017;;;;;
sizable slug;;;;7018;;;;;
severed slug;;;;7019;;;;;
severely severed slug;;;;7020;;;;;
wooly mossling;;;;7021;;;;;
soldier gazellehawk;;;;7022;;;;;
worker gazellehawk;;;;7023;;;;;
gallivanting gazelle;;;;7024;;;;;
questionable quester;;;;7025;;;;;
suspicious stalker;;;;7026;;;;;
dubious dandy;;;;7027;;;;;
Ananta recruit;;;;7028;;;;;
funnel antlion;;;;7029;;;;;
formidable foper;;;;7030;;;;;
impure bhoot;;;;7031;;;;;
hunter antlion;;;;7032;;;;;
Velodyna ant;;;;7033;;;;;
fattened sarcosuchus;;;;7034;;;;;
regal gagana;;;;7035;;;;;
mistwalker;;;;7036;;;;;
wooly woodchuck;;;;7037;Proximity;Easy;;;
lentic;;;;7038;;;;;
Anemos flan;;;;7039;Proximity;Easy;;;
Val revenant;;;;7040;Proximity;Easy;;;
vesper bat;;;;7041;Proximity;Easy;;;
Val imp;;;;7042;Proximity;Easy;;;
mana bomb;;;;7043;Proximity;Easy;;;
irregular plasmoid;;;;7044;Proximity;Easy;;;
ignis fatuus;;;;7045;Proximity;Easy;;;
bezoar;;;;7046;Proximity;Easy;;;
red bonnet;;;;7047;Proximity;Easy;;;
mana grenade;;;;7048;Proximity;Easy;;;
Val biast;;;;7049;Proximity;Easy;;;
death jacket;;;;7050;Proximity;Easy;;;
Anemos chaser;;;;7051;Proximity;Easy;;;
crystal wolf;;;;7052;Proximity;Easy;;;
death mask;;;;7053;Proximity;Easy;;;
Tansui the Foxed;;;;7054;;;;;
the Ultima Warrior;;;;7055;;;;;
Motherbit;;;;7056;;;;;
prototype bit;;;;7057;;;;;
the Ultima Beast;;;;7058;;;;;
immortalized predator;;;;7059;;;;;
prototype claw;;;;7060;;;;;
servomechanical chimera;;;;7061;;;;;
servomechanical minotaur;;;;7062;;;;;
lone shabti;;;;7063;;;;;
prototype empusa;;;;7064;;;;;
biomanufactured naga;;;;7065;;;;;
prototype mirrorknight;;;;7066;;;;;
rinkhals;;;;7067;;;;;
biopellet;;;;7068;;;;;
biomanufactured brobinyak;;;;7069;;;;;
Yiazmat;;;;7070;;;;;
biomanufactured minotaur;;;;7071;;;;;
vocal guidance system;;;;7072;;;;;
choir moogle;;;;7073;;;;;
kaja of the seven flames;;;;7074;;;;;
Ulala;;;;7075;;;;;
Narumi;;;;7076;;;;;
Masha Mhakaracca;;;;7077;;;;;
crazed fan;;;;7078;;;;;
crazed fan;;;;7079;;;;;
Gatekeeper Alpa;;;;7080;;;;;
J'olhmyn of Earth and Wind;;;;7081;;;;;
Indomitable M'zhet Tia;;;;7082;;;;;
Invisible Adder Tahla Molkoh;;;;7083;;;;;
dreaming kshatriya;;;;7084;;;;;
dreaming shudra;;;;7085;;;;;
dreaming brahmin;;;;7086;;;;;
Vanisha the One Truth;;;;7087;;;;;
Qalyana kshatriya;;;;7088;;;;;
Qalyana shudra;;;;7089;;;;;
Qalyana brahmin;;;;7090;;;;;
deep-dreaming brahmin;;;;7091;;;;;
Byakko;;;;7092;;;;;
Hakutei;;;;7093;;;;;
aratama force;;;;7094;;;;;
aramitama soul;;;;7095;;;;;
Goddess Chadarnook;;;;7096;;;;;
Demon Chadarnook;;;;7097;;;;;
haunt;;;;7098;;;;;
poltergeist;;;;7099;;;;;
Heart of the Dragon;;;;7100;;;;;
portrayal of fire;;;;7101;;;;;
portrayal of wind;;;;7102;;;;;
portrayal of water;;;;7103;;;;;
portrayal of earth;;;;7104;;;;;
the storm's grip;;;;7105;;;;;
seductive siren;;;;7106;;;;;
Guardian;;;;7107;;;;;
Air Force;;;;7108;;;;;
missile;;;;7109;;;;;
Dadaluma;;;;7110;;;;;
Ultros;;;;7111;;;;;
tentacle;;;;7112;;;;;
bibliotaph;;;;7113;;;;;
bibliognost;;;;7114;;;;;
bibliolatrist;;;;7115;;;;;
lightning bomb;;;;7116;;;;;
interdimensional bomb;;;;7117;;;;;
fire control system;;;;7118;;;;;
remorse;;;;7119;;;;;
Siegfried;;;;7120;;;;;
reflection;;;;7121;;;;;
malice;;;;7122;;;;;
regret;;;;7123;;;;;
agony;;;;7124;;;;;
putrid passenger;;;;7125;;;;;
ghost;;;;7126;;;;;
Phantom Train;;;;7127;;;;;
wroth ghost;;;;7128;;;;;
Doom Chimney;;;;7129;;;;;
the Mad Head;;;;7130;;;;;
Kefka;;;;7131;;;;;
graven image;;;;7132;;;;;
Light of Consecration;;;;7133;;;;;
cloud sprite;;;;7134;;;;;
Waterfall;;;;7135;;;;;
Confederate lancer;;;;7136;;;;;
tuned magitek turret;;;;7137;;;;;
magitek mine;;;;7138;;;;;
Sigmascape koja;;;;7139;;;;;
Sigmascape roader;;;;7140;;;;;
Iron Nero;;;;7141;;;;;
Alpha;;;;7142;;;;;
Pazuzu;;;;7143;Proximity;Easy;;;
southwestern wind;;;;7144;;;;;
priest of storms;;;;7145;Proximity;Easy;;;
drought dweller;;;;7146;Proximity;Easy;;;
Lamashtu;;;;7147;Proximity;Easy;;;
Simurgh's strider;;;;7148;Proximity;Easy;;;
Serket;;;;7149;Proximity;Easy;;;
Fafnir;;;;7150;Proximity;Easy;;;
the Lord of Anemos;;;;7151;Proximity;Easy;;;
King Hazmat;;;;7152;Proximity;Easy;;;
hazmat;;;;7153;Proximity;Easy;;;
dud;;;;7154;Proximity;Easy;;;
vacuum wave;;;;7155;;;;;
poison spore;;;;7156;Proximity;Easy;;;
Callisto;;;;7157;Proximity;Easy;;;
Jahannam;;;;7158;Proximity;Easy;;;
infernal wind;;;;7159;;;;;
Number;;;;7160;Proximity;Easy;;;
void crack;;;;7161;Proximity;Easy;;;
void garm;;;;7162;Proximity;Easy;;;
judgmental floret;;;;7163;Proximity;Easy;;;
judgmental hip;;;;7164;;;;;
Judgmental Julika;;;;7165;Proximity;Easy;;;
the Emperor of Anemos;;;;7166;Proximity;Easy;;;
Caym;;;;7167;Proximity;Easy;;;
Bombadeel;;;;7168;Proximity;Easy;;;
Sabotender Corrido;;;;7169;Proximity;Easy;;;
Teles;;;;7170;Proximity;Easy;;;
Amemet;;;;7171;Proximity;Easy;;;
Polyphemus;;;;7172;Proximity;Easy;;;
the White Rider;;;;7173;Proximity;Easy;;;
Venusian eye;;;;7174;;;;;
glory crier;;;;7175;;;;;
death sprite;;;;7176;Proximity;Easy;;;
Amarok;;;;7177;Proximity;Easy;;;
void spark;;;;7178;;;;;
magma;;;;7179;;;;;
volcanic debris;;;;7180;;;;;
gale;;;;7181;;;;;
northerly;;;;7182;;;;;
easterly;;;;7183;;;;;
Anemos elemental;;;;7184;;;;;
duskfall dullahan;;;;7185;Proximity;Easy;;;
ferromantoise;;;;7186;Proximity;Easy;;;
spangencrab;;;;7187;Proximity;Easy;;;
defroster;;;;7188;Proximity;Easy;;;
vespid;;;;7189;Proximity;Easy;;;
lynx;;;;7190;Proximity;Easy;;;
Anemos gremlin;;;;7191;Proximity;Easy;;;
shadow wing;;;;7192;Sight;Easy;;;
dhalmel of nightmares;;;;7193;Proximity;Easy;;;
rockfin;;;;7194;Sight;Easy;;;
Anemos pegasus;;;;7195;Sight;Easy;;;
Val antlion;;;;7196;Proximity;Easy;;;
mighty craklaw;;;;7197;Sight;Easy;;;
Arioch of the Isle;;;;7198;Proximity;Easy;;;
Bitoso of the Isle;;;;7199;;;;;
Otengu;;;;7200;;;;;
tengu ember;;;;7201;;;;;
Daidarabotchi;;;;7202;;;;;
Qitian Dasheng;;;;7203;;;;;
shadow of the sage;;;;7204;;;;;
servant of the sage;;;;7205;;;;;
sai taisui;;;;7206;;;;;
geomantic kiyofusa;;;;7207;;;;;
geomantic apa;;;;7208;;;;;
torrent;;;;7209;;;;;
geomantic dhara;;;;7210;;;;;
geomantic anila;;;;7211;;;;;
river unkiu;;;;7212;;;;;
jinmenju;;;;7213;;;;;
river hikagiri;;;;7214;;;;;
river ray;;;;7215;;;;;
river scorpion;;;;7216;;;;;
dragon hornbill;;;;7217;;;;;
dragon bi fang;;;;7218;;;;;
white baboon;;;;7219;;;;;
dragon weasel;;;;7220;;;;;
Rathalos;;;;7221;;;;;
duskfall skeleton;;;;7222;Proximity;Easy;;;
Belias, the Gigas;;;;7223;;;;;
gigas;;;;7224;;;;;
Tsukuyomi;;;;7225;;;;;
Yotsuyu;;;;7226;;;;;
specter of the Patriarch;;;;7227;;;;;
specter of the Matriarch;;;;7228;;;;;
dancing fan;;;;7229;;;;;
midnight haze;;;;7230;;;;;
moonlight;;;;7231;;;;;
moondust;;;;7232;;;;;
specter of the homeland;;;;7233;;;;;
specter of the Empire;;;;7234;;;;;
wind azer;;;;7235;;;;;
cyclone;;;;7236;;;;;
Construct 7;;;;7237;;;;;
loose cog;;;;7238;;;;;
missile;;;;7239;;;;;
Soroban;;;;7240;;;;;
font;;;;7241;;;;;
Tataru;;;;7242;;;;;
Malachite Carbuncle;;;;7243;;;;;
Construct 7.1;;;;7244;;;;;
Famfrit, the Darkening Cloud;;;;7245;;;;;
dark ewer;;;;7246;;;;;
dark rain;;;;7247;;;;;
happy bunny;;;;7248;;;;;
monkey magick;;;;7249;;;;;
menacing mercenary;;;;7250;;;;;
storied mage;;;;7251;;;;;
storied lancer;;;;7252;;;;;
wounded Popularis;;;;7253;;;;;
helmsman;;;;7254;;;;;
Maxima the Neoteric;;;;7255;;;;;
hostile commander;;;;7256;;;;;
hostile sky armor;;;;7257;;;;;
bune;;;;7258;;;;;
barmuu;;;;7259;;;;;
iron golem;;;;7260;;;;;
ancient clockwork device;;;;7261;;;;;
heavenly naked yumemi;;True;;7262;Sight;Easy;;;
heavenly mutsu;;True;;7263;Sight;Easy;;;
heavenly bombfish;;True;;7264;Sight;Easy;;;
heavenly onryo;;True;;7265;Proximity;Caution;;;
heavenly coralshell;;True;;7266;Sight;Easy;;;
heavenly gyuki;;True;;7267;Sight;Easy;;;
heavenly uwabami;;True;;7268;Sight;Easy;;;
heavenly kraken;;True;;7269;Proximity;Easy;;;
heavenly ango;;True;;7270;Sight;Easy;;;
heavenly matamata;;True;;7271;Sight;Easy;;;
heavenly shark;;True;;7272;Sight;Easy;True;;
heavenly Amikiri;;True;;7273;Sight;Easy;True;;
heavenly yumemi;;True;;7274;Sight;Easy;True;;
heavenly korpokkur;;True;;7275;Sight;Easy;;;
heavenly shizuku;;True;;7276;Proximity;Easy;;;
heavenly shiomushi;;True;;7277;Sight;Easy;;;
heavenly hakagiri;;True;;7278;Sight;Easy;;;
heavenly unkiu;;True;;7279;Sight;Easy;;;
heavenly apa;;True;;7280;Proximity;Easy;;;
heavenly otokage;;True;;7281;Sight;Easy;;;
heavenly tatsunoko;;True;;7282;Sight;Easy;;;
heavenly shioname;;True;;7283;Sight;Easy;;;
heavenly amagoi;;True;;7284;Sight;Easy;;;
heavenly Namazu;;True;;7285;Sight;Easy;True;;
heavenly hand;;True;;7286;Sight;Easy;True;;
heavenly aomino;;True;;7287;Sight;Easy;True;;
heavenly onibi;;True;;7288;Proximity;Easy;;;
heavenly halgai;;True;;7289;Sight;Easy;;;
heavenly dhruva;;True;;7290;Proximity;Easy;;;
heavenly sai taisui;;True;;7291;Sight;Easy;;;
heavenly hatamoto;;True;;7292;Proximity;Easy;;;
heavenly tenaga;;True;;7293;Sight;Easy;;;
heavenly keukegen;;True;;7294;Sight;Easy;;;
heavenly yuki;;True;;7295;Proximity;Easy;;;
heavenly tengu;;True;;7296;Sight;Easy;;;
heavenly koja;;True;;7297;Proximity;Easy;;;
heavenly katasharin;;True;;7298;Sight;Easy;True;;
heavenly menreiki;;True;;7299;Sight;Easy;True;;
heavenly wanyudo;;True;;7300;Sight;Easy;True;;
heavenly gedan;;True;;7301;Sight;Easy;;;
heavenly hornbill;;True;;7302;Sight;Easy;;;
heavenly hanya;;True;;7303;Sight;Easy;;;
heavenly harakiri;;True;;7304;Sight;Easy;;;
heavenly onmitsu;;True;;7305;Sight;Easy;True;;
heavenly moko;;True;;7306;Sight;Easy;;;
heavenly mokin;;True;;7307;Sight;Easy;;;
heavenly kiyofusa;;True;;7308;Sight;Easy;;;
heavenly ashigaru;;True;;7309;Sight;Easy;;;
heavenly shishi;;True;;7310;Sight;Easy;;;
heavenly onmitsu;;True;;7311;Sight;Easy;;;
heavenly vanara;;True;;7312;Sight;Easy;True;;
heavenly dogu;;True;;7313;Sight;Easy;True;;
heavenly saikoro;;True;;7314;Sight;Easy;;;
heavenly ganseki;;True;;7315;Proximity;Easy;;;
heavenly dhara;;True;;7316;Sight;Easy;;;
heavenly sekizo;;True;;7317;Sight;Easy;;;
heavenly sekiban;;True;;7318;Sight;Easy;;;
heavenly saikoro;;True;;7319;Sight;Easy;;;
heavenly iseki;;True;;7320;Sight;Easy;;;
heavenly aka-ishi;;True;;7321;Sight;Easy;;;
heavenly monoiwa;;True;;7322;Sight;Easy;;;
heavenly iseki;;True;;7323;Sight;Easy;;;
heavenly kuro-usagi;;True;;7324;Sight;Easy;True;;
heavenly sekizo;;True;;7325;Sight;Easy;True;;
heavenly mizumimizu;;True;;7326;Sound;Easy;True;;
heavenly kamanari;;True;;7327;Sound;Easy;;;
heavenly kamakiri;;True;;7328;Sound;Easy;;;
heavenly tokagekiba;;True;;7329;Sight;Easy;;;
heavenly kongorei;;True;;7330;Sight;Caution;;;
heavenly tesso;;True;;7331;Sight;Easy;;;
heavenly maruishi;;True;;7332;Proximity;Caution;;;
heavenly karakuri;;True;;7333;Sight;Easy;;;
heavenly shabti;;True;;7334;Sight;Easy;;;
heavenly gowan;;True;;7335;Sight;Easy;;;
heavenly rachimonai;;True;;7336;Sight;Caution;;;
heavenly naga;;True;;7337;Sight;Easy;True;;
heavenly tetsu-kyojin;;True;;7338;Sight;Easy;True;;
heavenly dokyu;;True;;7339;Sight;Easy;True;;
heavenly wakakusa;;True;;7340;Sound;Caution;;;
heavenly mannenso;;True;;7341;Sight;Easy;;;
heavenly iwamushi;;True;;7342;Sight;Easy;;;
heavenly jellyfish;;True;;7343;Sight;Easy;;;
heavenly doguzeri;;True;;7344;Sound;Easy;;;
heavenly kosodegai;;True;;7345;Sight;Easy;;;
heavenly shitaibana;;True;;7346;Sight;Easy;;;
heavenly hashiri-dokoro;;True;;7347;Sight;Easy;;;
heavenly penghou;;True;;7348;Sight;Easy;;;
heavenly jubokko;;True;;7349;Sight;Easy;True;;
heavenly morbol;;True;;7350;Sight;Easy;True;;
heavenly chizakura;;True;;7351;Sight;Easy;True;;
heavenly shikubi;;True;;7352;Sight;Easy;;;
heavenly ichijama;;True;;7353;Proximity;Easy;;;
heavenly noyagi;;True;;7354;Sight;Easy;;;
heavenly okami;;True;;7355;Sight;Easy;;;
heavenly yuki-tokage;;True;;7356;Sight;Easy;;;
heavenly mammoth;;True;;7357;Sight;Easy;;;
heavenly tofu;;True;;7358;Sight;Easy;;;
heavenly jujishi;;True;;7359;Proximity;Easy;;;
heavenly yuki-otoko;;True;;7360;Sight;Easy;;;
heavenly yak;;True;;7361;Sight;Easy;;;
heavenly hyoga;;True;;7362;Sight;Easy;True;;
heavenly hyozan;;True;;7363;Sight;Easy;True;;
heavenly shiro-jishi;;True;;7364;Sight;Easy;True;;
heavenly mukai-inu;;True;;7365;Proximity;Easy;;;
heavenly rowan;;True;;7366;Sight;Caution;;;
heavenly Matanga;;True;;7367;Sight;Easy;;;
heavenly Gozu;;True;;7368;Sight;Easy;;;
heavenly ryukotsu;;True;;7369;Sight;Easy;;;
heavenly ryujin;;True;;7370;Sight;Caution;;;
heavenly hitotsume;;True;;7371;Sight;Caution;;;
heavenly enko;;True;;7372;Sight;Caution;;;
heavenly araragi;;True;;7373;Sight;Caution;;;
heavenly koki;;True;;7374;Proximity;Easy;;;
heavenly Garula;;True;;7375;Sight;Caution;True;;
heavenly shinzei;;True;;7376;Sight;Easy;True;;
heavenly rakshasa;;True;;7377;Sight;Caution;True;;
heavenly nuppeppo;;True;;7378;Sight;Easy;;;
heavenly nuppeppo;;True;;7379;Sight;Easy;;;
heavenly nuppeppo;;True;;7380;Sight;Easy;;;
heavenly mifune;;True;;7381;Proximity;Caution;;;
heavenly jaki;;True;;7382;Sight;Caution;;;
heavenly tokage-musha;;;;7383;;;;;
heavenly kyozo;;True;;7384;Sight;Caution;;;
heavenly kuro-kishi;;True;;7385;Proximity;Caution;;;
heavenly shabti;;True;;7386;Sight;Caution;;;
heavenly zenki;;True;;7387;Sight;Caution;;;
